FECHA,DAILY_ENERGY_CONSUMPTION_KWH,HOUSEHOLD_TXT,INTERVENTION_BOOLEAN,HOUSEHOLD_SIZE_INT,HOUSEHOLD_INCOME_INT,MEAN_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MEAN_WIND_SPEED_MS,MAX_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MAX_WIND_SPEED_MS,MIN_TEMPERATURE_C,MIN_RELATIVE_HUMIDITY_PERC,MIN_WIND_SPEED_MS,PUBLIC_HOLIDAY_BOOLEAN,SCHOOL_HOLIDAY_BOOLEAN,HOUSEHOLD_NET_SOLAR_RADIATION_kWh,SIMULATED_ENERGY_CONSUMPTION_kWh,DAY_OF_THE_WEEK_INT,WEEKDAY_INT,ENTHALPY_GRADIENT_COOLING_DEHUM_kJperKg
2020-10-05,2.0368000000000004,H76X280,1,2,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,2108.863,146.24385185600383,4,1,37.17945577899742
2020-10-05,22.17,H26X283,0,2,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,2108.863,146.24385185600383,4,1,37.17945577899742
2020-10-05,12.036300000000002,H20X279,1,3,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,1773.371,136.68380240555376,4,1,37.17945577899742
2020-10-05,46.52520000000001,H19X279,1,3,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,1773.371,136.68380240555376,4,1,37.17945577899742
2020-10-05,34.188300000000005,H83X280,1,3,15000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,487.441,157.35938380764532,4,1,37.17945577899742
2020-10-05,17.855000000000004,H75X280,1,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,1626.774,128.38759239446156,4,1,37.17945577899742
2020-10-05,10.746899999999998,H89X278,0,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,1626.774,128.38759239446156,4,1,37.17945577899742
2020-10-06,1.7473000000000003,H42X280,1,3,15000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,1252.749,127.92975086971715,5,0,38.700189634042374
2020-10-06,16.843599999999995,H25X283,1,3,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2899.324,130.62035796986223,5,0,38.700189634042374
2020-10-06,21.903800000000004,H21X278,0,3,9000,29.55,74.45833333333333,2.6125000000000003,31.1,84.20000000000003,4.1,28.300000000000004,64.70000000000002,1.7999999999999998,0,0,2899.324,130.62035796986223,5,0,38.700189634042374
